billboard_id,latitude,longitude,state_full,state_abbrev,campaign,url,message,street_view_date,mentions_bible_jesus_christians,mentions_n,mentions_y,no_message,image,
1888,36.182931,-77.76582,North Carolina,NC,,"https://www.google.com/maps/@36.1843455,-77.7647169,3a,75y,269.95h,76.7t/data=!3m6!1e1!3m4!1sh__YNjcKEazuL8WbSjPemw!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1889,30.87133,-83.33941,Georgia,GA,,"https://www.google.com/maps/@30.8711988,-83.3403059,3a,75y,111.59h,70.18t/data=!3m6!1e1!3m4!1smvk1QGP0zjUgP5Yv2rttUg!2e0!7i13312!8i6656",Data not available,16-May,Data not available,,,x,,
1890,36.366805,-77.670381,North Carolina,NC,,"https://www.google.com/maps/@36.3669181,-77.6710259,3a,75y,71.69h,99.28t/data=!3m6!1e1!3m4!1sa2Y8rl6-cbTeA51TQ4hF_w!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1891,35.04948,-85.635188,Tennessee,TN,,"https://www.google.com/maps/@35.0502339,-85.6344669,3a,75y,198.94h,93.52t/data=!3m6!1e1!3m4!1sF1Ky8zlNFAAYTgMCu3HKWA!2e0!7i13312!8i6656",Data not available,13-Aug,Data not available,,,x,,
1893,39.8,-105.0367,Colorado,CO,,"https://www.google.com/maps/@39.7994099,-105.0384121,3a,75y,78.85h,82.53t/data=!3m6!1e1!3m4!1sj8YVigw96QiHh3xAEcUSEw!2e0!7i13312!8i6656",Data not available,16-Dec,Data not available,,,x,,
1894,41.6915824,-71.14431047,Massachusetts,MA,,"https://www.google.com/maps/@41.6931408,-71.1453363,3a,75y,240.55h,93.65t/data=!3m6!1e1!3m4!1ss5o5GxV_Fn_tTSwVpk9LKg!2e0!7i13312!8i6656",Data not available,15-Oct,Data not available,,,x,,
1895,38.21227541,-122.1432916,California,CA,,"https://www.google.com/maps/@38.2128423,-122.1433557,3a,75y,142.49h,97.67t/data=!3m6!1e1!3m4!1ssekajyJVQJlTF9iOFAOmhA!2e0!7i13312!8i6656",Data not available,17-Dec,Data not available,,,x,,
1896,42.6833,-73.7841,New York,NY,,"https://www.google.com/maps/@42.6823216,-73.7838393,3a,75y,355.52h,100.9t/data=!3m6!1e1!3m4!1s4efdWjpudOnAK4rf1vkJJg!2e0!7i13312!8i6656",Data not available,14-Sep,Data not available,,,x,,
1897,41.782013,-72.663655,Connecticut,CT,,"https://www.google.com/maps/@41.7811335,-72.6625857,3a,75y,307.54h,96.28t/data=!3m6!1e1!3m4!1snnH--AEVT4cKyh1Qbxk-xQ!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1898,41.7998,-71.4011,Rhode Island,RI,,"https://www.google.com/maps/@41.7995697,-71.4025166,3a,75y,83.04h,96.61t/data=!3m6!1e1!3m4!1s8S9EnRgBUfyu1GCzRCdxPQ!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1899,30.4282,-97.6713,Texas,TX,,"https://www.google.com/maps/@30.4276064,-97.6712719,3a,75y,349.39h,106.42t/data=!3m6!1e1!3m4!1s6Mgb8GaMhN967rtGPpWQMw!2e0!7i13312!8i6656",Data not available,17-Apr,Data not available,,,x,,
1900,36.066251,-115.179774,Nevada,NV,,"https://www.google.com/maps/@36.0661672,-115.1805635,3a,75y,355.75h,76.16t/data=!3m7!1e1!3m5!1sYfF1XAVUJHQyWgxs3bnE_Q!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3DYfF1XAVUJHQyWgxs3bnE_Q%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w",Data not available,17-Jan,Data not available,,,x,,
1901,40.619462,-74.217989,New Jersey,NJ,,"https://www.google.com/maps/@40.620512,-74.218539,3a,75y,129.02h,101.9t/data=!3m6!1e1!3m4!1svKuFFzZMvykTmkjcYxthyg!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1902,40.0827,-76.3645,Pennsylvania,PA,,"https://www.google.com/maps/@40.0830258,-76.364645,3a,75y,158.95h,74.06t/data=!3m6!1e1!3m4!1s3yAoFrWdIveWOsrYBsyFzg!2e0!7i13312!8i6656",Data not available,11-Jul,Data not available,,,x,,
1903,43.6334584,-70.336994,Maine,ME,,"https://www.google.com/maps/@43.6343085,-70.3377838,3a,75y,165.33h,82.25t/data=!3m6!1e1!3m4!1s0H5WwXkhfMbrMetciWZ_3A!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1904,44.478833,-73.2139287,Vermont,VT,,"https://www.google.com/maps/@44.4792815,-73.2139998,3a,75y,172.82h,110.58t/data=!3m6!1e1!3m4!1sG2J4bK62sNnob-XDXsJvhA!2e0!7i13312!8i6656",Data not available,14-Oct,Data not available,,,x,,
1905,47.2384,-122.4109,Washington,WA,,"https://www.google.com/maps/@47.2385643,-122.4101893,3a,75y,232.38h,114.73t/data=!3m6!1e1!3m4!1s5PvMv9euQrXIXCbXkuot6Q!2e0!7i13312!8i6656",Data not available,14-Aug,Data not available,,,x,,
1907,41.977972,-91.6660609,Iowa,IA,,"https://www.google.com/maps/@41.9783653,-91.6669536,3a,60y,139.77h,90t/data=!3m6!1e1!3m4!1swq-DucpsCodImmKIzctokA!2e0!7i13312!8i6656",Data not available,16-Sep,Data not available,,,x,,
1908,34.0524459,-118.2439404,California,CA,City poster campaign,"https://www.google.com/maps/@34.0524751,-118.2438088,3a,75y,1.66h,105.8t/data=!3m6!1e1!3m4!1saMrv7TYKskhPpZAVRVHCtA!2e0!7i13312!8i6656",Data not available,17-Feb,Data not available,,,x,,
1909,38.6530169,-90.3835465,Montana,MO,City poster campaign,"https://www.google.com/maps/@38.6536284,-90.3837881,3a,75y,116.84h,103.76t/data=!3m6!1e1!3m4!1sCriImfHTboOKoEKjOty9Vg!2e0!7i13312!8i6656",Data not available,15-Jul,Data not available,,,x,,
1910,40.7607044,-111.8910213,Utah,UT,City poster campaign,"https://www.google.com/maps/@40.7607017,-111.8912063,3a,60y,95.55h,90.12t/data=!3m6!1e1!3m4!1se3_DHaeRESXGgtM9mzVAiw!2e0!7i13312!8i6656",Data not available,16-Jul,Data not available,,,x,,
1911,37.7747189,-122.4195205,California,CA,City poster campaign,"https://www.google.com/maps/@37.7746495,-122.4198197,3a,60y,95.68h,101.62t/data=!3m6!1e1!3m4!1sC0wC56yw7uFLMXACLbrh_Q!2e0!7i13312!8i6656",Data not available,17-Feb,Data not available,,,x,,
1912,27.9505306,-82.4573027,Florida,FL,City poster campaign,"https://www.google.com/maps/@27.9505742,-82.4571382,3a,75y,304h,90t/data=!3m7!1e1!3m5!1s5nYt_DQ02g1fbYCMR1Rxpw!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3D5nYt_DQ02g1fbYCMR1Rxpw%26output%3Dthumbnail%26cb_client%3Dsearch.TACTILE.gps%26thumb%3D2%26w%3D96%26",Data not available,17-Jan,Data not available,,,x,,
1913,43.038863,-87.9067174,Wisconsin,WI,City poster campaign,"https://www.google.com/maps/@43.0387797,-87.9065067,3a,75y,87.23h,87t/data=!3m7!1e1!3m5!1sGdSTY4V8k2JEyk3pysww3g!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DGdSTY4V8k2JEyk3pysww3g%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D20",Data not available,16-Oct,Data not available,,,x,,
1917,45.5231253,-122.6765398,Oregon,OR,,"https://www.google.com/maps/@45.5232351,-122.6764449,3a,60y,23.74h,90t/data=!3m6!1e1!3m4!1sWPpcqKiweL7fVaH81IHfXA!2e0!7i13312!8i6656",Data not available,16-Jul,Data not available,,,x,,
1920,39.814981,-86.031881,Indiana,IN,,"https://www.google.com/maps/@39.8151215,-86.030779,3a,75y,243.63h,103.48t/data=!3m6!1e1!3m4!1sdgG1ubLENddbCUaseKd7XA!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1921,33.873155,-118.219894,California,CA,,"https://www.google.com/maps/@33.8735885,-118.2201324,3a,75y,123h,79.49t/data=!3m6!1e1!3m4!1szv875farBjghFOygb0Hsmw!2e0!7i13312!8i6656",Data not available,17-Apr,Data not available,,,x,,
1922,39.1713,-84.5029,Ohio,OH,,"https://www.google.com/maps/@39.1701783,-84.5019278,3a,75y,272.19h,107.23t/data=!3m6!1e1!3m4!1sj54jafNO6ZkmDIg-vxMhEg!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1924,29.9573,-90.0916,Louisiana,LA,,"https://www.google.com/maps/@29.9566252,-90.0924491,3a,75y,22.5h,99.36t/data=!3m7!1e1!3m5!1ssDw5YZDhWh3y5ocTlbtoJg!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DsDw5YZDhWh3y5ocTlbtoJg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D",Data not available,16-Aug,Data not available,,,x,,
1925,26.692093,-80.06804,Florida,FL,,"https://www.google.com/maps/@26.6920633,-80.0675462,3a,75y,293.03h,77.24t/data=!3m6!1e1!3m4!1sMWasO9Ppnl_KBt5QJWdXqw!2e0!7i13312!8i6656",Data not available,16-May,Data not available,,,x,,
1926,33.423562,-112.02453,Arizona,AZ,,"https://www.google.com/maps/@33.4238733,-112.0234351,3a,75y,240.83h,100.69t/data=!3m6!1e1!3m4!1s6jqM6uCABMwLDMCRe5Alew!2e0!7i13312!8i6656",Data not available,17-Jan,Data not available,,,x,,
1927,28.067484,-82.453921,Florida,FL,,"https://www.google.com/maps/@28.0673624,-82.4542835,3a,75y,91.1h,98.56t/data=!3m6!1e1!3m4!1sjALTYdVV1IVZfhD_frjrxQ!2e0!7i13312!8i6656",Data not available,16-Dec,Data not available,,,x,,
1934,41.17588,-73.16742,Connecticut,CT,,"https://www.google.com/maps/@41.1752473,-73.167023,3a,75y,332.79h,96.31t/data=!3m6!1e1!3m4!1s8kn-K0rCGeg0ZLFm4g8iTw!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1935,41.27825,-72.96534,Connecticut,CT,,"https://www.google.com/maps/@41.277988,-72.9648834,3a,75y,300.51h,88.7t/data=!3m6!1e1!3m4!1skkbQW2m3Tu1ds6uIYU79Mg!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1936,40.7381,-74.1254,New Jersey,NJ,,"https://www.google.com/maps/@40.7384696,-74.1240014,3a,75y,211.81h,84.08t/data=!3m6!1e1!3m4!1s4Ip15a1lSipo9DYmfLoPrA!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
=======,,,,,,,,,,,,,,
billboard_id,latitude,longitude,state,campaign,url,message,street_view_date,notes,,,,,,
103,40.008411,-79.0780831,PA,,"https://www.google.com/maps/@40.0083679,-79.0780402,3a,60y,90t/data=!3m6!1e1!3m4!1s2sIpyKlVUeywMZ0QndZOGQ!2e0!7i13312!8i6656",Data not available,16-Oct,,,,,,,
226,29.21907,-82.18372,FL,,"https://www.google.com/maps/@29.2187321,-82.184311,3a,75y,37.44h,84.04t/data=!3m6!1e1!3m4!1sA7mKJ8D6T2B6-2PvHJTAcg!2e0!7i13312!8i6656",There IS Evidence for GOD!,16-Jul,,,,,,,
234,44.466744,-73.183347,VT,,"https://www.google.com/maps/place/44%C2%B028'00.3%22N+73%C2%B011'00.1%22W/@44.4670076,-73.1864328,260a,35y,92.62h,44.93t/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d44.466744!4d-73.183347",Data not available,11-Jul,,,,,,,
268,43.6341199,-70.3379309,ME,,"https://www.google.com/maps/place/43%C2%B038'02.8%22N+70%C2%B020'16.6%22W/@43.6334825,-70.3414678,322a,35y,82.16h,44.88t/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d43.6341199!4d-70.3379309",Data not available,16-Nov,,,,,,,
320,37.65487,-121.02648,CA,,"https://www.google.com/maps/@37.6556092,-121.0260295,3a,75y,221.29h,97.02t/data=!3m6!1e1!3m4!1sjHrQOhbAskeAXPHWlZYQug!2e0!7i13312!8i6656",Beyond Reasonable Doubt Jesus is Alive!,17-Mar,,,,,,,
321,36.032568,-79.808311,NC,,"https://www.google.com/maps/@36.0323623,-79.8083785,3a,60y,32.13h,90t/data=!3m6!1e1!3m4!1s0MYqMR-vmJWtGPm5FnyPaA!2e0!7i13312!8i6656",Data not available,16-Sep,,,,,,,
391,39.0293,-95.6188,KS,,"https://www.google.com/maps/place/39%C2%B001'45.5%22N+95%C2%B037'07.7%22W/@39.0292629,-95.61752,81a,35y,273.27h,45.02t/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d39.0293!4d-95.6188",Jesus your only way to God.,Data not available,,,,,,,
393,35.36921,-84.556459,TN,,"https://www.google.com/maps/@35.3689816,-84.5563282,3a,60y,90t/data=!3m6!1e1!3m4!1sS31E38Lwx2ThIen4nYazBA!2e0!7i13312!8i6656",In despair? Jesus is your hope!,16-Apr,,,,,,,
394,35.442771,-84.592866,TN,,"https://www.google.com/maps/@35.4426792,-84.5926964,3a,60y,228.24h,90t/data=!3m6!1e1!3m4!1sS8aKyYwDRyoviGZkZCzoUQ!2e0!7i13312!8i6656",Data not available,17-Feb,,,,,,,
407,21.306768,-157.858324,HI,,"https://www.google.com/maps/@21.3068063,-157.8584468,3a,53.2y,264.43h,103.28t/data=!3m6!1e1!3m4!1s41dRyyF7Sh23y9-IaeIxaQ!2e0!7i13312!8i6656",Data not available,11-Jun,,,,,,,
426,36.4607,-77.6149,NC,,"https://www.google.com/maps/@36.4599362,-77.6148393,3a,75y,344.95h,81.84t/data=!3m6!1e1!3m4!1s3ai7W2NZkyRyyXtFemoT1g!2e0!7i13312!8i6656",There IS Evidence for GOD!,16-Nov,,,,,,,
441,31.6607,-81.3933,GA,,"https://www.google.com/maps/@31.6614391,-81.3928054,3a,75y,222.39h,76.46t/data=!3m6!1e1!3m4!1sQNdPLfktS2s-KDmARrxvwg!2e0!7i13312!8i6656",Data not available,16-May,,,,,,,
457,38.8249,-91.2027,MO,,"https://www.google.com/maps/@38.8252049,-91.2017056,3a,60y,241.81h,81.44t/data=!3m6!1e1!3m4!1sXFYMFD0uE2tsyarSCEiX1g!2e0!7i13312!8i6656",In the beginning GOD CREATED.,16-Nov,,,,,,,
461,31.4147,-97.1977,TX,,"https://www.google.com/maps/@31.4148966,-97.1979099,3a,60y,156.2h,90.11t/data=!3m6!1e1!3m4!1sJU4ARPL-4hwsA7-ehap-mQ!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
463,40.0515,-80.6716,WV,,"https://www.google.com/maps/@40.0523286,-80.6705778,3a,15y,219.14h,92.61t/data=!3m6!1e1!3m4!1sT9uNlaNF4P1lKUHYy1PHtQ!2e0!7i13312!8i6656",Jesus your only way to God.,16-Oct,,,,,,,
474,42.8771,-78.8654,NY,,"https://www.google.com/maps/@42.8773174,-78.8657395,3a,15.9y,156.59h,108.44t/data=!3m6!1e1!3m4!1s0Dq1ZvMiMjWcNxZYDZ_Y6w!2e0!7i13312!8i6656","After you die, you will meet God.",14-Sep,,,,,,,
482,30.4083,-89.2206,MS,,"https://www.google.com/maps/@30.4082243,-89.2206228,3a,24y,206.18h,99.85t/data=!3m6!1e1!3m4!1syGWxP_QGRBYx1JFHvrvUxQ!2e0!7i13312!8i6656",There IS Evidence for GOD!,17-Jan,,,,,,,
488,38.0078,-87.4688,IN,,"https://www.google.com/maps/@38.0065894,-87.4680825,3a,15y,332.17h,90.08t/data=!3m6!1e1!3m4!1sKxK-WOWjSnoXqh49-kBouw!2e0!7i13312!8i6656",In the beginning GOD CREATED.,16-Nov,,,,,,,
493,40.2073,-79.6785,PA,,"https://www.google.com/maps/@40.2079461,-79.677688,3a,75y,235.84h,78.41t/data=!3m6!1e1!3m4!1s1fgn8BtYRImpVg_uaZ_PHA!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
497,33.996,-86.053,AL,,"https://www.google.com/maps/@33.9960948,-86.0521514,3a,60y,276.41h,85.4t/data=!3m6!1e1!3m4!1suV3DPTKl3nKcOnRrKId9Uw!2e0!7i13312!8i6656",Data not available,14-Feb,,,,,,,
503,38.9044,-91.4815,MO,,"https://www.google.com/maps/@38.9032223,-91.479714,3a,15y,309.67h,97.04t/data=!3m6!1e1!3m4!1svyYOFQ6a8jKLSZf4a05USQ!2e0!7i13312!8i6656",In the beginning GOD CREATED.,16-Jan,,,,,,,
525,46.8507,-96.84,ND,,"https://www.google.com/maps/place/46%C2%B051'02.5%22N+96%C2%B050'24.0%22W/@46.8513711,-96.8401738,81a,35y,147.53h,45.02t/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d46.8507!4d-96.84",If you die tonight? Heaven or Hell,,,,,,,,
1629,35.19216,-101.70145,TX,,"https://www.google.com/maps/@35.192372,-101.7016054,3a,75y,187.7h,101.06t/data=!3m6!1e1!3m4!1szwoTRweC5gIEuAv_YwYtFg!2e0!7i13312!8i6656",Data not available,12-Dec,,,,,,,
1630,30.1212,-93.7866,TX,,"https://www.google.com/maps/@30.1193399,-93.7876564,3a,60y,90t/data=!3m6!1e1!3m4!1s9AfJt73boBjvLAG6bPbjuw!2e0!7i13312!8i6656",Data not available,17-Feb,,,,,,,
1631,30.4428,-87.2525,FL,,"https://www.google.com/maps/@30.4430909,-87.2526118,3a,60y,90h,90t/data=!3m6!1e1!3m4!1sZWk6K6st9xR924PIseeJYQ!2e0!7i13312!8i6656",Data not available,16-Apr,,,,,,,
1632,31.3933,-89.3817,WY,,"https://www.google.com/maps/@31.3935545,-89.3814447,3a,60y,180h,90t/data=!3m6!1e1!3m4!1sVSH6bREfftwmIJ9fiKXtzA!2e0!7i13312!8i6656",Data not available,14-Apr,,,,,,,
1633,33.451,-82.0394,GA,,"https://www.google.com/maps/@33.4513438,-82.0396886,3a,15y,157.67h,106.02t/data=!3m6!1e1!3m4!1s79yJFgrXfGV5vhE6BU7oXA!2e0!7i13312!8i6656",Real Christians obey Jesus' teachings,17-Feb,,,,,,,
1634,32.4938,-92.0359,LA,,"https://www.google.com/maps/@32.493154,-92.0373387,3a,15y,59.01h,92.04t/data=!3m6!1e1!3m4!1sQ3Nmhd1FP21IHBLOE7faOg!2e0!7i13312!8i6656",Data not available,16-Dec,,,,,,,
1635,44.332,-93.294,MN,,"https://www.google.com/maps/@44.3321941,-93.2930613,3a,26.9y,253.45h,92.81t/data=!3m6!1e1!3m4!1svbPVLyHaQXTRhyucbpGEcQ!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
1636,31.3839,-89.3711,MS,,"https://www.google.com/maps/@31.3831273,-89.369615,3a,15y,296.9h,91.27t/data=!3m6!1e1!3m4!1sVjBajBfeXtcpbZvuN9-Q-A!2e0!7i13312!8i6656",Data not available,16-Jun,,,,,,,
1637,35.779999,-81.398732,NC,,"https://www.google.com/maps/@35.7802133,-81.3981288,3a,15y,239.97h,94.9t/data=!3m6!1e1!3m4!1syguSHvhCl3RtNRIg0FvW5g!2e0!7i13312!8i6656",Real Christians obey Jesus' teachings,16-Feb,,,,,,,
1638,36.5744,-82.2875,TN,,"https://www.google.com/maps/@36.5742763,-82.2858247,3a,15y,277.42h,96.3t/data=!3m6!1e1!3m4!1sLEVi3NgjLrbZ61Wtf--h9A!2e0!7i13312!8i6656",Read the Bible! Truth. Wisdom. Hope.,17-Jan,,,,,,,
1639,37.7449,-89.0486,IL,,"https://www.google.com/maps/@37.744971,-89.0485728,3a,60y,207.79h,89.51t/data=!3m6!1e1!3m4!1sk1I3tX6Dv0rA3310MqDsfA!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
1640,30.6165,-87.5803,AL,,"https://www.google.com/maps/@30.6163281,-87.5789601,3a,15y,270.82h,94.39t/data=!3m6!1e1!3m4!1sQuCzd8MzTBFU1I7jJQilWg!2e0!7i13312!8i6656",Real Christians obey Jesus' teachings,17-Jan,,,,,,,
1641,38.988,-93.5347,MO,,"https://www.google.com/maps/@0,0,3a,90y,352.1h,79.35t/data=!3m6!1e1!3m4!1svMMWbj8Znp2mtIbZV2AG_Q!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
1642,35.4518,-86.0499,TN,,"https://www.google.com/maps/@35.4528016,-86.0495346,3a,90y,244.28h,95.63t/data=!3m6!1e1!3m4!1sI6hclUSqsbF4L-HYARJvdA!2e0!7i13312!8i6656",Data not available,15-Dec,,,,,,,
1643,32.14,-106.6475,NM,,"https://www.google.com/maps/@35.4516598,-86.0492688,3a,60y,326.31h,90.61t/data=!3m6!1e1!3m4!1sjBkpjgqXmR9h5u7ffY-Whg!2e0!7i13312!8i6656",Data not available,14-Aug,,,,,,,
1644,34.7368,-86.9383,AL,,"https://www.google.com/maps/@34.7367131,-86.9382344,3a,75y,273.39h,82.07t/data=!3m6!1e1!3m4!1sZGbq-fCI3JfV-dklZ02UIw!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
1645,35.876467,-81.509187,NC,,"https://www.google.com/maps/@35.8770424,-81.5090898,3a,15.3y,190.6h,94.49t/data=!3m6!1e1!3m4!1sLH0sdjDyhUH6s5uKgl2bLQ!2e0!7i13312!8i6656","After you die, you will meet God.",16-Feb,,,,,,,
1646,31.9878,-102.0333,TX,,"https://www.google.com/maps/@31.9864894,-102.0344124,3a,21.6y,32.79h,95.3t/data=!3m6!1e1!3m4!1s6y1-qVhst0v5MpHxrf_VNg!2e0!7i13312!8i6656",Data not available,13-May,,,,,,,
1647,43.1591,-93.3589,IA,,"https://www.google.com/maps/@43.1605827,-93.35537,3a,15y,243.33h,88.46t/data=!3m6!1e1!3m4!1sjGlAfSF-LGkcjjK0bK_CDA!2e0!7i13312!8i6656",Data not available,13-Aug,,,,,,,
1648,37.0677,-88.6089,KY,,"https://www.google.com/maps/@37.0687232,-88.6114782,3a,15y,115.69h,89.16t/data=!3m6!1e1!3m4!1sbc3xses9FOoX8_mtVhpTAw!2e0!7i13312!8i6656",Data not available,12-Aug,,,,,,,
1649,34.7789,-92.1781,AR,,"https://www.google.com/maps/@34.7790903,-92.1775235,3a,60y,245.11h,87.26t/data=!3m6!1e1!3m4!1s-Yv991L1VUKqeWtGYB4TBg!2e0!7i3328!8i1664",Data not available,7-Aug,,,,,,,
1650,34.3445,-89.9139,MS,,"https://www.google.com/maps/@34.3452697,-89.9148191,3a,47.5y,134.16h,104.21t/data=!3m6!1e1!3m4!1sRjH4DKVkUcjDIE25zDNiGw!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
1651,36.9591,-93.2322,MO,,"https://www.google.com/maps/@36.9595575,-93.2321247,3a,75y,174.48h,95.21t/data=!3m6!1e1!3m4!1s-GstQX9vxrAGxqEb3ajExA!2e0!7i3328!8i1664",Data not available,7-Aug,,,,,,,
1652,35.2386,-101.8308,TX,,"https://www.google.com/maps/@35.2382503,-101.8310483,3a,60y,13.42h,82.35t/data=!3m6!1e1!3m4!1s8Z-ODfHChWaMEyKtkwthRw!2e0!7i13312!8i6656",Data not available,13-Apr,,,,,,,
1653,34.9314,-90.1694,MS,,"https://www.google.com/maps/@34.9322746,-90.1695751,3a,54.8y,176.41h,83.51t/data=!3m6!1e1!3m4!1sNbKVa_xY-jlx4d-kmTETgA!2e0!7i13312!8i6656",Data not available,16-Oct,,,,,,,
1654,40.1056,-87.6416,IL,,"https://www.google.com/maps/@40.1051229,-87.6410031,3a,20.1y,316.69h,99.17t/data=!3m6!1e1!3m4!1sRexOelRHhc9JP2fgbSuSaA!2e0!7i13312!8i6656",Data not available,15-Oct,,,,,,,
1655,37.069,-88.6114,KY,,"https://www.google.com/maps/@37.0691302,-88.6127012,3a,32.9y,101.62h,96.86t/data=!3m6!1e1!3m4!1sjzmVVBI5PMVt9ndgekMNNw!2e0!7i13312!8i6656",Data not available,12-Aug,,,,,,,
1656,40.5756,-85.5522,IN,,"https://www.google.com/maps/@40.5740852,-85.5511635,3a,75y,330.25h,104.85t/data=!3m6!1e1!3m4!1s68i5QyyoU1ZrQZ7zG8IgSA!2e0!7i13312!8i6656",Data not available,13-Aug,,,,,,,
1657,41.6883,-85.0032,IN,,"https://www.google.com/maps/@41.6878661,-85.0038681,3a,60y,35.77h,90t/data=!3m6!1e1!3m4!1szZ_G5nAPd7Bo6mEQBiH9GA!2e0!7i13312!8i6656",Data not available,15-Nov,,,,,,,
1658,32.4624,-99.678,TX,,"https://www.google.com/maps/@32.4610699,-99.677173,3a,17.9y,336.04h,91.31t/data=!3m6!1e1!3m4!1scrNlXTjxfK-j28r7KNRT0A!2e0!7i13312!8i6656",Data not available,17-Feb,,,,,,,
1659,39.2908,-80.3648,WV,,"https://www.google.com/maps/@32.4622279,-99.6785546,3a,24.1y,70.43h,88.25t/data=!3m6!1e1!3m4!1seZP_oEI21DrT6OopF073vw!2e0!7i13312!8i6656",The Holy Bible. Inspired. Absolute. Final.,17-Feb,,,,,,,
1660,32.451,-100.4475,TX,,"https://www.google.com/maps/@32.4508587,-100.4480868,3a,65.5y,70.57h,89.49t/data=!3m6!1e1!3m4!1sDI68KjjlMEAoVE2wvlD0iA!2e0!7i13312!8i6656",Data not available,14-Sep,,,,,,,
1661,32.4129,-99.4985,TX,,"https://www.google.com/maps/@32.413921,-99.4990314,3a,60y,155.01h,84.51t/data=!3m6!1e1!3m4!1svGXSNodpozmWdBTCKBBa3A!2e0!7i13312!8i6656",Data not available,13-Jan,,,,,,,
1662,33.5106,-81.8709,SC,,"https://www.google.com/maps/@33.5105486,-81.8703294,3a,60y,281.82h,90t/data=!3m6!1e1!3m4!1sltMP1UShfBP6pJtfi3kMPg!2e0!7i13312!8i6656",Data not available,16-Aug,,,,,,,
1663,45.9178,-94.3439,MN,,"https://www.google.com/maps/@45.918379,-94.3450568,3a,15y,139.1h,89.65t/data=!3m6!1e1!3m4!1sMb_O6JH5ZQb2WxlcOBIPhA!2e0!7i13312!8i6656",The Holy Bible. Inspired. Absolute. Final.,16-Aug,,,,,,,
1664,37.0675,-94.4175,MO,,"https://www.google.com/maps/@37.0650708,-94.4167918,3a,75y,19.3h,80.24t/data=!3m6!1e1!3m4!1s7ufr3eLwx6DradPKDX5i6A!2e0!7i13312!8i6656",Data not available,15-Aug,,,,,,,
1665,32.9207,-97.6014,TX,,"https://www.google.com/maps/@32.9211146,-97.6014176,3a,60y,167.53h,87.65t/data=!3m6!1e1!3m4!1skK8osD10RLoKZ30YTK0TcQ!2e0!7i13312!8i6656",Data not available,16-Nov,,,,,,,
1666,36.8155,-93.2243,MO,,"https://www.google.com/maps/@36.8144463,-93.2256627,3a,60y,49.01h,67.53t/data=!3m6!1e1!3m4!1saP25SzcaZcGpUnpPooM16A!2e0!7i13312!8i6656",Data not available,16-Sep,,,,,,,
1667,42.6562,-114.4794,ID,,"https://www.google.com/maps/@42.6561972,-114.4797136,3a,73y,66.05h,102.3t/data=!3m6!1e1!3m4!1sjLQ4fAzDBd9myItdkn_f1g!2e0!7i13312!8i6656",Data not available,16-Oct,,,,,,,
1668,44.8428,-91.5994,WI,,"https://www.google.com/maps/@44.8440625,-91.6002088,3a,15.1y,140.94h,89.98t/data=!3m6!1e1!3m4!1skd4_hIROrfhNbNg5mLuuNA!2e0!7i13312!8i6656",Data not available,15-Sep,,,,,,,
1669,32.733,-114.6328,CA,,"https://www.google.com/maps/@32.7335175,-114.6327054,3a,15y,182.42h,91.05t/data=!3m6!1e1!3m4!1sMQwacPvzYc2NIGLPyM3aKw!2e0!7i13312!8i6656",Data not available,13-Oct,,,,,,,
